site,year,pre_post_fire,pre_post_thin,postTime,plotid,obs,species,status,lifeform,layer_code,percent,notes
Modoc,2020,prefire,,,Modoc18,ag,arpa,live,SH,na,1,
Modoc,2020,prefire,,,Modoc20,ag,arpa,live,SH,na,9,
Modoc,2020,prefire,,,Modoc20,ag,arpa,dead,SH,na,2,resp
Modoc,2020,prefire,,,Modoc24,ag,arpa,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc24,ag,arpa,dead,SH,na,4,resp
Modoc,2020,prefire,,,Modoc28,ag,arpa,dead,SH,na,6,resp
Modoc,2020,prefire,,,Modoc28,ag,arpa,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc17,vs,arpa,live,SH,na,6,sm
Modoc,2020,prefire,,,Modoc17,vs,arpa,dead,SH,na,0.05,
Modoc,2020,prefire,,,Modoc15,vs,arpa,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc13,vs,arpa,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc09,vs,arpa,dead,SH,na,0.05,
Modoc,2020,prefire,,,Modoc07,vs,arpa,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc23,vs,arne,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc10,ag,aster1,live,FB,na,0.05,collect
Modoc,2020,prefire,,,Modoc10,ag,aster2,live,FB,na,0.05,collect
Modoc,2020,prefire,,,Modoc14,ag,asterunk,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc06,ag,bolete,live,FUNGI,na,0.05,
Modoc,2020,prefire,,,Modoc10,ag,FUNHYG,live,moss,na,0.05,
Modoc,2020,prefire,,,Modoc12,ag,FUNHYG,live,moss,na,1,
Modoc,2020,prefire,,,Modoc20,ag,FUNHYG,live,moss,na,0.05,
Modoc,2020,prefire,,,Modoc10,ag,bromeModoc,live,FB,na,1,collect
Modoc,2020,prefire,,,Modoc12,ag,bromeModoc,live,GR,na,8,
Modoc,2020,prefire,,,Modoc14,ag,bromeModoc,live,GR,na,4,
Modoc,2020,prefire,,,Modoc16,ag,bromeModoc,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc18,ag,bromeModoc,live,GR,na,12,
Modoc,2020,prefire,,,Modoc20,ag,bromeModoc,live,GR,na,5,
Modoc,2020,prefire,,,Modoc22,ag,bromeModoc,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc24,ag,bromeModoc,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc26,ag,bromeModoc,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc28,ag,bromeModoc,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc01,vs,bromus,live,GR,na,0.05,collected
Modoc,2020,prefire,,,Modoc25,vs,bromus,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc23,vs,bromus,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc21,vs,bromus,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc19,vs,bromus,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc17,vs,bromus,live,GR,na,1,
Modoc,2020,prefire,,,Modoc15,vs,bromus,live,GR,na,1,
Modoc,2020,prefire,,,Modoc13,vs,bromus,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc11,vs,bromus,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc09,vs,bromus,live,GR,na,1,
Modoc,2020,prefire,,,Modoc16,ag,brotec,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc18,ag,brotec,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc03,vs,boechera,live,FB,na,0.05,collected
Modoc,2020,prefire,,,Modoc07,vs,boechera,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc24,ag,boechera,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc16,ag,boechera,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc01,vs,cade,live,TR,TOV,0.05,
Modoc,2020,prefire,,,Modoc01,vs,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc03,vs,cade,live,TR,TSE,1,
Modoc,2020,prefire,,,Modoc03,vs,cade,dead,TR,TSE,0.05,added during QAQC using regen data
Modoc,2020,prefire,,,Modoc03,vs,cade,live,TR,TSA,0.05,
Modoc,2020,prefire,,,Modoc05,vs,cade,live,TR,TSA,1,
Modoc,2020,prefire,,,Modoc05,vs,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc27,vs,cade,live,TR,TOV,0.05,
Modoc,2020,prefire,,,Modoc25,vs,cade,live,TR,TOV,3,
Modoc,2020,prefire,,,Modoc25,vs,cade,live,TR,TSA,1,
Modoc,2020,prefire,,,Modoc23,vs,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc19,vs,cade,live,TR,TOV,18,
Modoc,2020,prefire,,,Modoc02,ag,cade,live,TR,TOV,2,
Modoc,2020,prefire,,,Modoc02,ag,cade,live,TR,TSA,0.05,
Modoc,2020,prefire,,,Modoc02,ag,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc04,km,cade,live,TR,TOV,2,
Modoc,2020,prefire,,,Modoc04,km,cade,live,TR,TSA,0.05,
Modoc,2020,prefire,,,Modoc04,km,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc04,km,cade,dead,TR,TSE,0.05,added during QAQC using regen data
Modoc,2020,prefire,,,Modoc06,ag,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc07,ag,cade,live,TR,TOV,12.5,
Modoc,2020,prefire,,,Modoc07,ag,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc08,ag,cade,live,TR,TOV,1.5,
Modoc,2020,prefire,,,Modoc08,ag,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc12,ag,cade,live,TR,TOV,9,
Modoc,2020,prefire,,,Modoc12,ag,cade,dead,TR,TSE,0.05,added during QAQC using regen data
Modoc,2020,prefire,,,Modoc12,ag,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc14,ag,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc14,ag,cade,live,TR,TSA,0.05,
Modoc,2020,prefire,,,Modoc14,ag,cade,dead,TR,TSA,0.05,
Modoc,2020,prefire,,,Modoc16,ag,cade,live,TR,TOV,3,
Modoc,2020,prefire,,,Modoc16,ag,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc18,ag,cade,dead,TR,TOV,1,
Modoc,2020,prefire,,,Modoc18,ag,cade,live,TR,TOV,35,
Modoc,2020,prefire,,,Modoc18,ag,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc20,ag,cade,live,TR,TOV,30,
Modoc,2020,prefire,,,Modoc20,ag,cade,live,TR,TSA,0.05,
Modoc,2020,prefire,,,Modoc20,ag,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc20,ag,cade,dead,TR,TSA,0.05,
Modoc,2020,prefire,,,Modoc20,ag,cade,dead,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc20,ag,cade,live,TR,TSE,0.05,added during QAQC using regen data
Modoc,2020,prefire,,,Modoc24,ag,cade,live,TR,TOV,0.05,
Modoc,2020,prefire,,,Modoc24,ag,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc24,ag,cade,dead,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc26,ag,cade,live,TR,TOV,0.05,
Modoc,2020,prefire,,,Modoc26,ag,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc28,ag,cade,live,TR,TOV,3,resprouting
Modoc,2020,prefire,,,Modoc28,ag,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc17,vs,cade,live,TR,TOV,11,
Modoc,2020,prefire,,,Modoc17,vs,cade,live,TR,TSA,0.05,
Modoc,2020,prefire,,,Modoc17,vs,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc13,vs,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc09,vs,cade,live,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc09,vs,cade,dead,TR,TSE,0.05,
Modoc,2020,prefire,,,Modoc07,vs,cade,live,TR,TSE,1,
Modoc,2020,prefire,,,Modoc03,vs,callonlon,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc21,vs,callonlon,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc14,ag,callonlon,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,callonlon,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc22,ag,callonlon,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc26,ag,callonlon,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc28,ag,callonlon,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc15,vs,callonlon,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc13,vs,callonlon,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc11,vs,callonlon,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc09,vs,callonlon,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc07,vs,callonlon,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc01,vs,carex1,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc03,vs,carex1,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc27,vs,carex1,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc25,vs,carex1,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc23,vs,carex1,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc21,vs,carex1,live,GR,na,1,
Modoc,2020,prefire,,,Modoc19,vs,carex1,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc28,ag,carex1,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc15,vs,carex1,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc13,vs,carex1,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc11,vs,carex1,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc09,vs,carex1,live,GR,na,1,
Modoc,2020,prefire,,,Modoc07,vs,carex1,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc21,vs,carex2,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc19,vs,carex2,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc13,vs,carex2,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc11,vs,carex2,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc09,vs,carex2,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc27,vs,carex2/3,live,GR,na,0.05,collected
Modoc,2020,prefire,,,Modoc12,ag,carexModoc,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc14,ag,carexModoc,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc16,ag,carexModoc,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc18,ag,carexModoc,live,GR,na,1,
Modoc,2020,prefire,,,Modoc20,ag,carexModoc,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc26,ag,carexModoc,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc27,vs,castelleja,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc25,vs,castelleja,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc16,ag,castilleja,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc18,ag,castilleja,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,castilleja,live,FB,na,0.25,
Modoc,2020,prefire,,,Modoc28,ag,castilleja,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc17,vs,castilleja,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc15,vs,castilleja,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc09,vs,castilleja,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc03,vs,ceanothus2,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc01,vs,cepr,live,SH,na,3,
Modoc,2020,prefire,,,Modoc03,vs,cepr,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc27,vs,cepr,live,SH,na,3,resp?
Modoc,2020,prefire,,,Modoc25,vs,cepr,live,SH,na,2,
Modoc,2020,prefire,,,Modoc25,vs,cepr,dead,SH,na,0.05,
Modoc,2020,prefire,,,Modoc23,vs,cepr,live,SH,na,4,sl
Modoc,2020,prefire,,,Modoc21,vs,cepr,live,SH,na,6,sl
Modoc,2020,prefire,,,Modoc04,km,cepr,live,SH,na,1,
Modoc,2020,prefire,,,Modoc07,ag,cepr,live,SH,na,0.5,
Modoc,2020,prefire,,,Modoc08,ag,cepr,live,SH,na,0.5,
Modoc,2020,prefire,,,Modoc10,ag,cepr,live,SH,na,2,
Modoc,2020,prefire,,,Modoc12,ag,cepr,live,SH,na,1,
Modoc,2020,prefire,,,Modoc14,ag,cepr,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc16,ag,cepr,live,SH,na,2,
Modoc,2020,prefire,,,Modoc18,ag,cepr,live,SH,na,13,
Modoc,2020,prefire,,,Modoc20,ag,cepr,live,SH,na,30,
Modoc,2020,prefire,,,Modoc22,ag,cepr,live,SH,na,2,
Modoc,2020,prefire,,,Modoc26,ag,cepr,live,SH,na,1,
Modoc,2020,prefire,,,Modoc28,ag,cepr,live,SH,na,10,
Modoc,2020,prefire,,,Modoc17,vs,cepr,live,SH,na,3,
Modoc,2020,prefire,,,Modoc15,vs,cepr,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc11,vs,cepr,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc07,vs,cepr,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc01,vs,ceve,live,SH,na,1,
Modoc,2020,prefire,,,Modoc27,vs,ceve,live,SH,na,3,
Modoc,2020,prefire,,,Modoc25,vs,ceve,live,SH,na,4,
Modoc,2020,prefire,,,Modoc25,vs,ceve,dead,SH,na,0.05,resprout
Modoc,2020,prefire,,,Modoc23,vs,ceve,live,SH,na,20,sm
Modoc,2020,prefire,,,Modoc21,vs,ceve,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc19,vs,ceve,live,SH,na,4,sm
Modoc,2020,prefire,,,Modoc06,ag,ceve,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc07,ag,ceve,live,SH,na,0.25,
Modoc,2020,prefire,,,Modoc08,ag,ceve,live,SH,na,0.5,
Modoc,2020,prefire,,,Modoc08,ag,ceve,dead,SH,na,2,
Modoc,2020,prefire,,,Modoc10,ag,ceve,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc12,ag,ceve,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc14,ag,ceve,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc14,ag,ceve,dead,SH,na,0.05,resp
Modoc,2020,prefire,,,Modoc16,ag,ceve,live,SH,na,20,
Modoc,2020,prefire,,,Modoc16,ag,ceve,dead,SH,na,2,resp
Modoc,2020,prefire,,,Modoc18,ag,ceve,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,ceve,live,SH,na,1,
Modoc,2020,prefire,,,Modoc22,ag,ceve,dead,SH,na,1.5,resp
Modoc,2020,prefire,,,Modoc22,ag,ceve,live,SH,na,1,
Modoc,2020,prefire,,,Modoc24,ag,ceve,dead,SH,na,3,resp
Modoc,2020,prefire,,,Modoc24,ag,ceve,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc26,ag,ceve,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc28,ag,ceve,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc28,ag,ceve,dead,SH,na,0.05,resp
Modoc,2020,prefire,,,Modoc17,vs,ceve,live,SH,na,6,5 sm
Modoc,2020,prefire,,,Modoc15,vs,ceve,live,SH,na,2,
Modoc,2020,prefire,,,Modoc11,vs,ceve,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc09,vs,ceve,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc07,vs,ceve,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc23,vs,chimen,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc22,ag,chimen,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc13,vs,chimen,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc01,vs,cirsium,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc10,ag,cirsium,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc12,ag,cirsium,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc09,vs,cirvul,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc27,vs,clarho,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc25,vs,clarho,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc19,vs,clarho,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc04,km,clarkia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc04,km,clarkia,dead,FB,na,0.05,
Modoc,2020,prefire,,,Modoc07,ag,clarkia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc08,ag,clarkia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc14,ag,clarkia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc16,ag,clarkia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc18,ag,clarkia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc26,ag,clarkia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc03,vs,claytonia,live,FB,na,0.05,collected
Modoc,2020,prefire,,,Modoc18,ag,claytonia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc07,vs,claytonia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc03,vs,colgra,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc27,vs,colgra,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc07,ag,colgra,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc08,ag,colgra,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc10,ag,colgra,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc12,ag,colgra,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc14,ag,colgra,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc16,ag,colgra,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc18,ag,colgra,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,colgra,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc22,ag,colgra,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc26,ag,colgra,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc27,vs,colpar,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc25,vs,colpar,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc02,ag,colpar,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc04,km,colpar,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc07,ag,colpar,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc08,ag,colpar,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc12,ag,colpar,live,FB,na,2,
Modoc,2020,prefire,,,Modoc15,vs,colpar,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc11,vs,colpar,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc12,ag,collinsia2,live,FB,na,0.05,collect
Modoc,2020,prefire,,,Modoc10,ag,collomia2,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc12,ag,collomia2,live,FB,na,1,collect
Modoc,2020,prefire,,,Modoc14,ag,collomia2,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc18,ag,collomia2,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc22,ag,collomia2,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc01,vs,collomia,live,FB,na,0.05,photo
Modoc,2020,prefire,,,Modoc25,vs,collomia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc16,ag,coltor,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc18,ag,coltor,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,coltor,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc22,ag,coltor,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc24,ag,coltor,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc26,ag,coltor,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc06,ag,cormac,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc01,vs,cyanoglossum,live,FB,na,0.05,collected
Modoc,2020,prefire,,,Modoc16,ag,dipnan,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc18,ag,dipnan,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,dipnan,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc06,ag,prohoo,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc03,vs,elyely,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc02,ag,elyely,live,GR,na,0.05,elymus elymoides
Modoc,2020,prefire,,,Modoc04,km,elyely,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc10,ag,elyely,live,FB,na,6,
Modoc,2020,prefire,,,Modoc12,ag,elyely,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc14,ag,elyely,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc16,ag,elyely,live,GR,na,19,
Modoc,2020,prefire,,,Modoc18,ag,elyely,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,elyely,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc22,ag,elyely,live,GR,na,3,
Modoc,2020,prefire,,,Modoc24,ag,elyely,live,GR,na,4,
Modoc,2020,prefire,,,Modoc26,ag,elyely,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc03,vs,elygla,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc09,vs,elygla,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc07,vs,elygla,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc27,vs,elymus,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc23,vs,elymus,live,GR,na,1,
Modoc,2020,prefire,,,Modoc21,vs,elymus,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc19,vs,elymus,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc17,vs,elymus,live,GR,na,2,
Modoc,2020,prefire,,,Modoc15,vs,elymus,live,GR,na,1,
Modoc,2020,prefire,,,Modoc13,vs,elymus,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc11,vs,elymus,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc07,vs,elymus,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc01,vs,elymus1,live,GR,na,0.05,likely elimoides
Modoc,2020,prefire,,,Modoc08,ag,elymus1,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc01,vs,epilobium,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc27,vs,epilobium,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc21,vs,epilobium,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc22,ag,epilobium,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc24,ag,epilobium,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc10,ag,erilan,live,FB,na,0.05,collect
Modoc,2020,prefire,,,Modoc16,ag,erilan,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,erilan,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc17,vs,erilan,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc15,vs,erilan,live,FB,na,1,
Modoc,2020,prefire,,,Modoc01,vs,erinau,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc03,vs,erinau,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc27,vs,erinau,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc23,vs,erinau,live,SH,na,0.05,resp
Modoc,2020,prefire,,,Modoc23,vs,erinau,dead,SH,na,0.05,
Modoc,2020,prefire,,,Modoc21,vs,erinau,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc21,vs,erinau,dead,SH,na,0.05,resp
Modoc,2020,prefire,,,Modoc19,vs,erinau,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc04,km,erinau,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc08,ag,erinau,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc16,ag,erinau,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc28,ag,erinau,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc17,vs,erinau,live,SH,na,1,
Modoc,2020,prefire,,,Modoc09,vs,erinau,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc07,vs,erinau,live,SH,na,0.05,
Modoc,2020,prefire,,,Modoc25,vs,erinud,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc08,ag,erinud,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc16,ag,erinud,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc18,ag,erinud,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,erinud,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc24,ag,erinud,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc28,ag,erinud,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,eriumb,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc15,vs,euophorbia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc09,vs,euophorbia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc23,vs,euphorbia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc21,vs,euphorbia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc19,vs,euphorbia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc10,ag,euphorbia,live,FB,na,0.05,collect
Modoc,2020,prefire,,,Modoc16,ag,euphorbia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,euphorbia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc11,vs,euphorbia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc22,ag,euphorbia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc17,vs,euphorbia,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc09,vs,festuca,live,GR,na,0.05,
Modoc,2020,prefire,,,Modoc01,vs,fravir,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc21,vs,fravir,live,FB,na,2,
Modoc,2020,prefire,,,Modoc07,ag,fravir,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc10,ag,fravir,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc12,ag,fravir,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc14,ag,fravir,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc16,ag,fravir,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc18,ag,fravir,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,fravir,live,FB,na,0.25,
Modoc,2020,prefire,,,Modoc22,ag,fravir,live,FB,na,2,
Modoc,2020,prefire,,,Modoc24,ag,fravir,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc26,ag,fravir,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc28,ag,fravir,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc17,vs,fravir,live,FB,na,1,
Modoc,2020,prefire,,,Modoc15,vs,fravir,live,FB,na,1,
Modoc,2020,prefire,,,Modoc13,vs,fravir,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc11,vs,fravir,live,FB,na,1,
